supplier_id,year_month,on_time_delivery_pct,promised_lead_time_days,actual_lead_time_days,schedule_deviation_days
SPLR-097,2024-11,98.59,30,32,2
SPLR-098,2024-11,99.74,30,22,-8
SPLR-099,2024-11,97.51,30,26,-4
SPLR-100,2024-11,98.29,30,28,-2
SPLR-001,2024-12,98.65,27,27,0
SPLR-002,2024-12,93.67,27,24,-3
SPLR-003,2024-12,97.48,27,27,0
SPLR-004,2024-12,94.65,27,22,-5
SPLR-005,2024-12,97.58,27,23,-4
SPLR-006,2024-12,94.13,27,26,-1
SPLR-007,2024-12,96.49,27,24,-3
SPLR-008,2024-12,96.06,27,27,0
SPLR-009,2024-12,96.02,27,27,0
SPLR-010,2024-12,96.7,27,28,1
SPLR-011,2024-12,99.22,27,30,3
SPLR-012,2024-12,100.0,27,30,3
SPLR-013,2024-12,97.94,27,26,-1
SPLR-014,2024-12,96.69,27,24,-3
SPLR-015,2024-12,97.47,27,29,2
SPLR-016,2024-12,96.01,27,27,0
SPLR-017,2024-12,96.11,27,28,1
SPLR-018,2024-12,96.37,27,25,-2
SPLR-019,2024-12,96.1,27,29,2
SPLR-020,2024-12,97.27,27,26,-1
SPLR-021,2024-12,97.99,27,26,-1
SPLR-022,2024-12,99.72,27,24,-3
SPLR-023,2024-12,97.09,27,23,-4
SPLR-024,2024-12,96.77,27,22,-5
SPLR-025,2024-12,98.96,27,29,2
SPLR-026,2024-12,99.03,27,27,0
SPLR-027,2024-12,95.7,27,25,-2
SPLR-028,2024-12,100.0,27,31,4
SPLR-029,2024-12,97.71,27,25,-2
SPLR-030,2024-12,100.0,27,25,-2
SPLR-031,2024-12,97.92,27,31,4
SPLR-032,2024-12,95.79,27,29,2
SPLR-033,2024-12,98.51,27,27,0
SPLR-034,2024-12,95.48,27,25,-2
SPLR-035,2024-12,98.04,27,23,-4
SPLR-036,2024-12,97.73,27,29,2
SPLR-037,2024-12,99.43,27,23,-4
SPLR-038,2024-12,100.0,27,32,5
SPLR-039,2024-12,98.28,27,24,-3
SPLR-040,2024-12,96.81,27,27,0
SPLR-041,2024-12,98.01,27,27,0
SPLR-042,2024-12,98.03,27,27,0
SPLR-043,2024-12,97.99,27,26,-1
SPLR-044,2024-12,96.79,27,25,-2
SPLR-045,2024-12,100.0,27,31,4
SPLR-046,2024-12,98.57,27,31,4
SPLR-047,2024-12,99.06,27,28,1
SPLR-048,2024-12,94.45,27,26,-1
SPLR-049,2024-12,96.79,27,24,-3
SPLR-050,2024-12,94.49,27,28,1
SPLR-051,2024-12,98.11,27,23,-4
SPLR-052,2024-12,95.97,27,30,3
SPLR-053,2024-12,95.71,27,28,1
SPLR-054,2024-12,97.08,27,29,2
SPLR-055,2024-12,95.75,27,27,0
SPLR-056,2024-12,97.8,27,28,1
SPLR-057,2024-12,97.62,27,28,1
SPLR-058,2024-12,100.0,27,35,8
SPLR-059,2024-12,96.19,27,20,-7
SPLR-060,2024-12,98.66,27,28,1
SPLR-061,2024-12,99.59,27,28,1
SPLR-062,2024-12,97.58,27,30,3
SPLR-063,2024-12,100.0,27,23,-4
SPLR-064,2024-12,95.83,27,27,0
SPLR-065,2024-12,97.66,27,26,-1
SPLR-066,2024-12,98.33,27,30,3
SPLR-067,2024-12,100.0,27,29,2
SPLR-068,2024-12,95.76,27,27,0
SPLR-069,2024-12,97.31,27,29,2
SPLR-070,2024-12,98.24,27,33,6
SPLR-071,2024-12,96.54,27,28,1
SPLR-072,2024-12,100.0,27,25,-2
SPLR-073,2024-12,97.75,27,24,-3
SPLR-074,2024-12,97.63,27,25,-2
SPLR-075,2024-12,99.56,27,27,0
SPLR-076,2024-12,95.59,27,30,3
SPLR-077,2024-12,97.82,27,30,3
SPLR-078,2024-12,95.17,27,28,1
SPLR-079,2024-12,99.01,27,26,-1
SPLR-080,2024-12,94.95,27,27,0
SPLR-081,2024-12,99.92,27,30,3
SPLR-082,2024-12,96.61,27,23,-4
SPLR-083,2024-12,96.6,27,26,-1
SPLR-084,2024-12,98.36,27,27,0
SPLR-085,2024-12,95.96,27,30,3
SPLR-086,2024-12,97.74,27,28,1
SPLR-087,2024-12,94.01,27,20,-7
SPLR-088,2024-12,94.59,27,26,-1
SPLR-089,2024-12,98.62,27,20,-7
SPLR-090,2024-12,100.0,27,28,1
SPLR-091,2024-12,100.0,27,24,-3
SPLR-092,2024-12,98.47,27,27,0
SPLR-093,2024-12,99.1,27,26,-1
SPLR-094,2024-12,98.41,27,30,3
SPLR-095,2024-12,96.16,27,28,1
SPLR-096,2024-12,93.69,27,29,2
SPLR-097,2024-12,100.0,27,23,-4
SPLR-098,2024-12,97.28,27,30,3
SPLR-099,2024-12,97.53,27,27,0
SPLR-100,2024-12,96.68,27,26,-1
SPLR-001,2025-01,95.83,25,25,0
SPLR-002,2025-01,93.64,25,25,0
SPLR-003,2025-01,99.14,25,24,-1
SPLR-004,2025-01,93.53,25,25,0
SPLR-005,2025-01,94.57,25,21,-4
SPLR-006,2025-01,96.28,25,23,-2
SPLR-007,2025-01,94.75,25,26,1
SPLR-008,2025-01,92.93,25,20,-5
SPLR-009,2025-01,97.34,25,19,-6
SPLR-010,2025-01,94.05,25,20,-5
SPLR-011,2025-01,95.03,25,26,1
SPLR-012,2025-01,96.22,25,32,7
SPLR-013,2025-01,98.17,25,22,-3
SPLR-014,2025-01,93.61,25,33,8
SPLR-015,2025-01,98.13,25,27,2
SPLR-016,2025-01,96.15,25,26,1
SPLR-017,2025-01,93.04,25,26,1
SPLR-018,2025-01,96.14,25,22,-3
SPLR-019,2025-01,94.92,25,30,5
SPLR-020,2025-01,95.75,25,31,6
SPLR-021,2025-01,92.52,25,24,-1
SPLR-022,2025-01,92.91,25,22,-3
SPLR-023,2025-01,94.34,25,26,1
SPLR-024,2025-01,96.53,25,23,-2
SPLR-025,2025-01,91.54,25,30,5
SPLR-026,2025-01,95.43,25,22,-3
SPLR-027,2025-01,96.55,25,26,1
SPLR-028,2025-01,95.35,25,26,1
SPLR-029,2025-01,93.69,25,27,2
SPLR-030,2025-01,94.01,25,23,-2
SPLR-031,2025-01,97.3,25,29,4
SPLR-032,2025-01,99.17,25,28,3
SPLR-033,2025-01,95.35,25,21,-4
SPLR-034,2025-01,98.81,25,29,4
SPLR-035,2025-01,94.66,25,28,3
SPLR-036,2025-01,95.34,25,30,5
SPLR-037,2025-01,94.97,25,31,6
SPLR-038,2025-01,97.57,25,31,6
SPLR-039,2025-01,95.07,25,26,1
SPLR-040,2025-01,94.06,25,28,3
SPLR-041,2025-01,97.8,25,32,7
SPLR-042,2025-01,96.96,25,27,2
SPLR-043,2025-01,95.06,25,27,2
SPLR-044,2025-01,95.24,25,26,1
SPLR-045,2025-01,96.35,25,24,-1
SPLR-046,2025-01,96.13,25,24,-1
SPLR-047,2025-01,95.24,25,28,3
SPLR-048,2025-01,96.35,25,26,1
SPLR-049,2025-01,93.09,25,26,1
SPLR-050,2025-01,97.06,25,24,-1
SPLR-051,2025-01,100.0,25,18,-7
SPLR-052,2025-01,97.57,25,27,2
SPLR-053,2025-01,97.08,25,26,1
SPLR-054,2025-01,97.1,25,28,3
SPLR-055,2025-01,94.55,25,26,1
SPLR-056,2025-01,95.63,25,22,-3
SPLR-057,2025-01,97.43,25,23,-2
SPLR-058,2025-01,93.0,25,24,-1
SPLR-059,2025-01,94.4,25,28,3
SPLR-060,2025-01,96.31,25,29,4
SPLR-061,2025-01,94.67,25,28,3
SPLR-062,2025-01,100.0,25,26,1
SPLR-063,2025-01,97.72,25,27,2
SPLR-064,2025-01,93.16,25,27,2
SPLR-065,2025-01,96.61,25,24,-1
SPLR-066,2025-01,94.23,25,27,2
SPLR-067,2025-01,94.06,25,32,7
SPLR-068,2025-01,96.23,25,21,-4
SPLR-069,2025-01,94.97,25,24,-1
SPLR-070,2025-01,100.0,25,23,-2
SPLR-071,2025-01,95.77,25,24,-1
SPLR-072,2025-01,97.0,25,24,-1
SPLR-073,2025-01,93.72,25,25,0
SPLR-074,2025-01,95.4,25,23,-2
SPLR-075,2025-01,94.92,25,29,4
SPLR-076,2025-01,95.36,25,22,-3
SPLR-077,2025-01,95.08,25,25,0
SPLR-078,2025-01,93.33,25,30,5
SPLR-079,2025-01,97.74,25,29,4
SPLR-080,2025-01,96.78,25,19,-6
SPLR-081,2025-01,99.07,25,23,-2
SPLR-082,2025-01,94.44,25,26,1
SPLR-083,2025-01,98.76,25,28,3
SPLR-084,2025-01,97.81,25,24,-1
SPLR-085,2025-01,95.34,25,26,1
SPLR-086,2025-01,95.74,25,28,3
SPLR-087,2025-01,97.66,25,27,2
SPLR-088,2025-01,90.95,25,26,1
SPLR-089,2025-01,95.78,25,26,1
SPLR-090,2025-01,94.49,25,21,-4
SPLR-091,2025-01,96.93,25,24,-1
SPLR-092,2025-01,97.15,25,23,-2
SPLR-093,2025-01,98.83,25,28,3
SPLR-094,2025-01,96.59,25,25,0
SPLR-095,2025-01,97.7,25,26,1
SPLR-096,2025-01,96.48,25,28,3
SPLR-097,2025-01,98.85,25,21,-4
SPLR-098,2025-01,93.9,25,23,-2
SPLR-099,2025-01,93.0,25,25,0
SPLR-100,2025-01,97.2,25,25,0
SPLR-001,2025-02,92.93,25,28,3
SPLR-002,2025-02,94.28,25,26,1
SPLR-003,2025-02,96.31,25,24,-1
SPLR-004,2025-02,98.12,25,23,-2
SPLR-005,2025-02,98.0,25,22,-3
SPLR-006,2025-02,95.03,25,23,-2
SPLR-007,2025-02,96.24,25,23,-2
SPLR-008,2025-02,94.58,25,23,-2
SPLR-009,2025-02,95.87,25,23,-2
SPLR-010,2025-02,97.37,25,22,-3
SPLR-011,2025-02,91.31,25,27,2
SPLR-012,2025-02,92.82,25,24,-1
SPLR-013,2025-02,93.36,25,21,-4
SPLR-014,2025-02,93.85,25,28,3
SPLR-015,2025-02,96.01,25,25,0
SPLR-016,2025-02,96.22,25,21,-4
SPLR-017,2025-02,93.35,25,26,1
SPLR-018,2025-02,93.74,25,24,-1
SPLR-019,2025-02,91.6,25,18,-7
SPLR-020,2025-02,95.64,25,25,0
SPLR-021,2025-02,95.8,25,23,-2
SPLR-022,2025-02,92.57,25,25,0
SPLR-023,2025-02,95.71,25,24,-1
SPLR-024,2025-02,95.6,25,21,-4
SPLR-025,2025-02,93.68,25,24,-1
SPLR-026,2025-02,96.45,25,25,0
SPLR-027,2025-02,97.49,25,20,-5
SPLR-028,2025-02,94.26,25,25,0
SPLR-029,2025-02,95.24,25,22,-3
SPLR-030,2025-02,97.37,25,25,0
SPLR-031,2025-02,91.83,25,24,-1
SPLR-032,2025-02,93.37,25,33,8
SPLR-033,2025-02,96.1,25,25,0
SPLR-034,2025-02,93.78,25,27,2
SPLR-035,2025-02,96.0,25,16,-9
SPLR-036,2025-02,95.29,25,25,0
SPLR-037,2025-02,91.38,25,27,2
SPLR-038,2025-02,98.49,25,26,1
SPLR-039,2025-02,96.2,25,30,5
SPLR-040,2025-02,92.34,25,19,-6
SPLR-041,2025-02,95.31,25,24,-1
SPLR-042,2025-02,91.25,25,24,-1
SPLR-043,2025-02,95.46,25,24,-1
SPLR-044,2025-02,92.43,25,24,-1
SPLR-045,2025-02,93.96,25,19,-6
SPLR-046,2025-02,93.71,25,20,-5
SPLR-047,2025-02,95.32,25,20,-5
SPLR-048,2025-02,96.03,25,23,-2
SPLR-049,2025-02,92.91,25,25,0
SPLR-050,2025-02,92.27,25,25,0
SPLR-051,2025-02,92.54,25,23,-2
SPLR-052,2025-02,94.81,25,21,-4
SPLR-053,2025-02,91.47,25,25,0
SPLR-054,2025-02,93.95,25,25,0
SPLR-055,2025-02,94.66,25,25,0
SPLR-056,2025-02,95.22,25,25,0
SPLR-057,2025-02,89.99,25,19,-6
SPLR-058,2025-02,97.86,25,25,0
SPLR-059,2025-02,95.9,25,23,-2
SPLR-060,2025-02,93.88,25,23,-2
SPLR-061,2025-02,98.93,25,25,0
SPLR-062,2025-02,92.93,25,20,-5
SPLR-063,2025-02,97.95,25,24,-1
SPLR-064,2025-02,95.49,25,27,2
SPLR-065,2025-02,93.07,25,27,2
SPLR-066,2025-02,92.79,25,22,-3
SPLR-067,2025-02,96.33,25,24,-1
SPLR-068,2025-02,95.04,25,26,1
SPLR-069,2025-02,95.28,25,20,-5
SPLR-070,2025-02,92.83,25,24,-1
SPLR-071,2025-02,92.34,25,26,1
SPLR-072,2025-02,96.37,25,29,4
SPLR-073,2025-02,93.32,25,25,0
SPLR-074,2025-02,94.89,25,26,1
SPLR-075,2025-02,92.24,25,30,5
SPLR-076,2025-02,95.85,25,27,2
SPLR-077,2025-02,96.41,25,26,1
SPLR-078,2025-02,91.95,25,24,-1
SPLR-079,2025-02,90.7,25,26,1
SPLR-080,2025-02,93.66,25,24,-1
SPLR-081,2025-02,96.41,25,23,-2
SPLR-082,2025-02,93.5,25,25,0
SPLR-083,2025-02,90.32,25,24,-1
SPLR-084,2025-02,89.03,25,23,-2
SPLR-085,2025-02,95.71,25,26,1
SPLR-086,2025-02,92.81,25,25,0
SPLR-087,2025-02,91.85,25,24,-1
SPLR-088,2025-02,99.86,25,30,5
SPLR-089,2025-02,94.11,25,25,0
SPLR-090,2025-02,92.04,25,22,-3
SPLR-091,2025-02,94.72,25,23,-2
SPLR-092,2025-02,95.81,25,29,4
SPLR-093,2025-02,94.67,25,25,0
SPLR-094,2025-02,90.64,25,27,2
SPLR-095,2025-02,91.71,25,23,-2
SPLR-096,2025-02,95.92,25,28,3
SPLR-097,2025-02,93.07,25,23,-2
SPLR-098,2025-02,92.6,25,21,-4
SPLR-099,2025-02,92.73,25,20,-5
SPLR-100,2025-02,95.37,25,26,1
SPLR-001,2025-03,93.12,25,22,-3
SPLR-002,2025-03,89.61,25,25,0
SPLR-003,2025-03,92.13,25,25,0
SPLR-004,2025-03,91.42,25,30,5
SPLR-005,2025-03,92.85,25,31,6
SPLR-006,2025-03,94.54,25,30,5
SPLR-007,2025-03,89.85,25,27,2
SPLR-008,2025-03,91.14,25,20,-5
SPLR-009,2025-03,94.99,25,24,-1
SPLR-010,2025-03,89.89,25,24,-1
SPLR-011,2025-03,90.41,25,23,-2
SPLR-012,2025-03,91.56,25,30,5
SPLR-013,2025-03,90.67,25,30,5
SPLR-014,2025-03,93.7,25,26,1
SPLR-015,2025-03,93.5,25,25,0
SPLR-016,2025-03,94.57,25,27,2
SPLR-017,2025-03,88.67,25,26,1
SPLR-018,2025-03,93.57,25,24,-1
SPLR-019,2025-03,92.25,25,23,-2
SPLR-020,2025-03,89.24,25,21,-4
SPLR-021,2025-03,88.93,25,27,2
SPLR-022,2025-03,87.02,25,23,-2
SPLR-023,2025-03,90.47,25,24,-1
SPLR-024,2025-03,88.29,25,26,1
SPLR-025,2025-03,89.45,25,29,4
SPLR-026,2025-03,90.76,25,25,0
SPLR-027,2025-03,92.01,25,26,1
SPLR-028,2025-03,92.07,25,24,-1
SPLR-029,2025-03,92.69,25,27,2
SPLR-030,2025-03,90.47,25,26,1
SPLR-031,2025-03,94.38,25,27,2
SPLR-032,2025-03,93.86,25,26,1
SPLR-033,2025-03,90.13,25,23,-2
SPLR-034,2025-03,92.64,25,28,3
SPLR-035,2025-03,97.57,25,28,3
SPLR-036,2025-03,89.66,25,23,-2
SPLR-037,2025-03,96.56,25,25,0
SPLR-038,2025-03,92.1,25,22,-3
SPLR-039,2025-03,95.13,25,27,2
SPLR-040,2025-03,90.45,25,22,-3
SPLR-041,2025-03,92.61,25,25,0
SPLR-042,2025-03,93.66,25,27,2
SPLR-043,2025-03,91.47,25,24,-1
SPLR-044,2025-03,91.68,25,24,-1
SPLR-045,2025-03,91.74,25,25,0
SPLR-046,2025-03,90.2,25,27,2
SPLR-047,2025-03,91.26,25,23,-2
SPLR-048,2025-03,91.3,25,26,1
SPLR-049,2025-03,92.17,25,26,1
SPLR-050,2025-03,93.8,25,29,4
SPLR-051,2025-03,92.57,25,22,-3
SPLR-052,2025-03,91.46,25,22,-3
SPLR-053,2025-03,95.39,25,31,6
SPLR-054,2025-03,93.3,25,28,3
SPLR-055,2025-03,92.5,25,26,1
SPLR-056,2025-03,88.81,25,25,0
SPLR-057,2025-03,90.24,25,26,1
SPLR-058,2025-03,91.88,25,31,6
SPLR-059,2025-03,93.83,25,26,1
SPLR-060,2025-03,91.47,25,30,5
SPLR-061,2025-03,91.94,25,26,1
SPLR-062,2025-03,92.08,25,24,-1
SPLR-063,2025-03,92.07,25,19,-6
SPLR-064,2025-03,88.9,25,26,1
SPLR-065,2025-03,95.14,25,26,1
SPLR-066,2025-03,90.56,25,21,-4
SPLR-067,2025-03,93.57,25,23,-2
SPLR-068,2025-03,93.29,25,26,1
SPLR-069,2025-03,92.96,25,25,0
SPLR-070,2025-03,92.77,25,25,0
SPLR-071,2025-03,90.73,25,22,-3
SPLR-072,2025-03,87.23,25,25,0
SPLR-073,2025-03,95.04,25,27,2
SPLR-074,2025-03,92.46,25,23,-2
SPLR-075,2025-03,93.99,25,25,0
SPLR-076,2025-03,95.15,25,22,-3
SPLR-077,2025-03,90.5,25,23,-2
SPLR-078,2025-03,89.04,25,22,-3
SPLR-079,2025-03,92.21,25,23,-2
SPLR-080,2025-03,84.29,25,28,3
SPLR-081,2025-03,88.63,25,27,2
SPLR-082,2025-03,92.06,25,32,7
SPLR-083,2025-03,93.99,25,24,-1
SPLR-084,2025-03,90.6,25,30,5
SPLR-085,2025-03,89.05,25,26,1
SPLR-086,2025-03,91.74,25,24,-1
SPLR-087,2025-03,92.71,25,26,1
SPLR-088,2025-03,92.91,25,26,1
SPLR-089,2025-03,92.84,25,25,0
SPLR-090,2025-03,90.68,25,25,0
SPLR-091,2025-03,90.57,25,23,-2
SPLR-092,2025-03,91.33,25,25,0
SPLR-093,2025-03,92.07,25,28,3
SPLR-094,2025-03,91.0,25,26,1
SPLR-095,2025-03,92.24,25,23,-2
SPLR-096,2025-03,92.15,25,28,3
SPLR-097,2025-03,92.37,25,26,1
SPLR-098,2025-03,90.59,25,31,6
SPLR-099,2025-03,90.7,25,20,-5
SPLR-100,2025-03,93.72,25,25,0
SPLR-001,2025-04,89.93,27,25,-2
SPLR-002,2025-04,94.28,27,28,1
SPLR-003,2025-04,91.64,27,27,0
SPLR-004,2025-04,91.08,27,31,4
SPLR-005,2025-04,90.03,27,23,-4
SPLR-006,2025-04,92.27,27,28,1
SPLR-007,2025-04,90.75,27,28,1
SPLR-008,2025-04,89.79,27,27,0
SPLR-009,2025-04,90.27,27,25,-2
SPLR-010,2025-04,92.91,27,23,-4
SPLR-011,2025-04,95.26,27,30,3
SPLR-012,2025-04,86.98,27,26,-1
SPLR-013,2025-04,90.2,27,28,1
SPLR-014,2025-04,88.56,27,27,0
SPLR-015,2025-04,90.29,27,25,-2
SPLR-016,2025-04,88.78,27,30,3
SPLR-017,2025-04,87.14,27,28,1
SPLR-018,2025-04,92.13,27,26,-1
SPLR-019,2025-04,90.64,27,30,3
SPLR-020,2025-04,89.13,27,25,-2
SPLR-021,2025-04,89.54,27,30,3
SPLR-022,2025-04,93.12,27,23,-4
SPLR-023,2025-04,92.55,27,29,2
SPLR-024,2025-04,93.64,27,28,1
SPLR-025,2025-04,90.45,27,30,3
SPLR-026,2025-04,91.93,27,34,7
SPLR-027,2025-04,92.45,27,27,0
SPLR-028,2025-04,88.19,27,25,-2
SPLR-029,2025-04,87.66,27,26,-1
SPLR-030,2025-04,92.39,27,27,0
SPLR-031,2025-04,92.58,27,28,1
SPLR-032,2025-04,89.73,27,27,0
SPLR-033,2025-04,91.48,27,27,0
SPLR-034,2025-04,90.84,27,25,-2
SPLR-035,2025-04,89.67,27,34,7
SPLR-036,2025-04,92.99,27,23,-4
SPLR-037,2025-04,85.8,27,27,0
SPLR-038,2025-04,92.32,27,25,-2
SPLR-039,2025-04,92.58,27,27,0
SPLR-040,2025-04,90.21,27,29,2
SPLR-041,2025-04,89.47,27,26,-1
SPLR-042,2025-04,91.88,27,27,0
SPLR-043,2025-04,94.35,27,29,2
SPLR-044,2025-04,91.79,27,27,0
SPLR-045,2025-04,92.29,27,26,-1
SPLR-046,2025-04,91.1,27,24,-3
SPLR-047,2025-04,92.61,27,28,1
SPLR-048,2025-04,94.5,27,34,7
SPLR-049,2025-04,92.06,27,27,0
SPLR-050,2025-04,88.64,27,30,3
SPLR-051,2025-04,90.96,27,29,2
SPLR-052,2025-04,94.0,27,25,-2
SPLR-053,2025-04,88.69,27,26,-1
SPLR-054,2025-04,92.18,27,29,2
SPLR-055,2025-04,88.74,27,29,2
SPLR-056,2025-04,88.13,27,24,-3
SPLR-057,2025-04,90.3,27,25,-2
SPLR-058,2025-04,92.32,27,28,1
SPLR-059,2025-04,94.07,27,26,-1
SPLR-060,2025-04,90.29,27,31,4
SPLR-061,2025-04,90.35,27,31,4
SPLR-062,2025-04,91.62,27,20,-7
SPLR-063,2025-04,92.89,27,30,3
SPLR-064,2025-04,92.44,27,21,-6
SPLR-065,2025-04,89.21,27,25,-2
SPLR-066,2025-04,88.85,27,32,5
SPLR-067,2025-04,90.51,27,27,0
SPLR-068,2025-04,91.64,27,29,2
SPLR-069,2025-04,83.87,27,25,-2
SPLR-070,2025-04,87.71,27,28,1
SPLR-071,2025-04,89.96,27,27,0
SPLR-072,2025-04,86.38,27,26,-1
SPLR-073,2025-04,92.77,27,31,4
SPLR-074,2025-04,91.97,27,23,-4
SPLR-075,2025-04,93.05,27,29,2
SPLR-076,2025-04,90.3,27,21,-6
SPLR-077,2025-04,92.44,27,25,-2
SPLR-078,2025-04,91.23,27,27,0
SPLR-079,2025-04,93.61,27,27,0
SPLR-080,2025-04,90.51,27,32,5
SPLR-081,2025-04,89.22,27,29,2
SPLR-082,2025-04,90.14,27,24,-3
SPLR-083,2025-04,90.54,27,29,2
SPLR-084,2025-04,93.24,27,31,4
SPLR-085,2025-04,89.95,27,24,-3
SPLR-086,2025-04,89.9,27,23,-4
SPLR-087,2025-04,90.1,27,26,-1
SPLR-088,2025-04,91.99,27,20,-7
SPLR-089,2025-04,89.07,27,25,-2
SPLR-090,2025-04,92.91,27,24,-3
SPLR-091,2025-04,90.99,27,27,0
SPLR-092,2025-04,92.62,27,29,2
SPLR-093,2025-04,90.78,27,25,-2
SPLR-094,2025-04,86.83,27,28,1
SPLR-095,2025-04,91.6,27,22,-5
SPLR-096,2025-04,88.07,27,28,1
SPLR-097,2025-04,91.21,27,24,-3
SPLR-098,2025-04,89.39,27,21,-6
SPLR-099,2025-04,93.29,27,23,-4
SPLR-100,2025-04,91.62,27,27,0
