supplier_id,category,year_month,defect_rate_ppm,rework_percentage,ncr_count
SPLR-035,Tier 3,2024-05,1143.5,28.94,0
SPLR-036,Tier 2,2024-05,1064.08,30.82,1
SPLR-037,Tier 1,2024-05,1279.42,26.04,1
SPLR-038,Tier 1,2024-05,707.82,25.09,3
SPLR-039,Tier 3,2024-05,950.39,27.06,1
SPLR-040,Tier 2,2024-05,1054.35,27.03,0
SPLR-041,Tier 2,2024-05,925.53,25.07,1
SPLR-042,Tier 3,2024-05,1114.31,33.17,0
SPLR-043,Tier 1,2024-05,1116.75,21.91,3
SPLR-044,Tier 2,2024-05,1514.7,14.29,0
SPLR-045,Tier 3,2024-05,1047.5,28.12,0
SPLR-046,Tier 3,2024-05,1406.94,16.82,0
SPLR-047,Tier 3,2024-05,1022.06,25.69,0
SPLR-048,Tier 1,2024-05,1000.37,30.24,1
SPLR-049,Tier 1,2024-05,1009.81,21.19,4
SPLR-050,Tier 3,2024-05,946.95,12.53,0
SPLR-051,Tier 3,2024-05,996.27,27.91,0
SPLR-052,Tier 2,2024-05,882.22,27.88,2
SPLR-053,Tier 3,2024-05,1079.92,20.11,1
SPLR-054,Tier 1,2024-05,1226.49,32.92,1
SPLR-055,Tier 3,2024-05,938.54,28.46,1
SPLR-056,Tier 3,2024-05,1301.28,26.06,1
SPLR-057,Tier 3,2024-05,1216.18,21.58,0
SPLR-058,Tier 1,2024-05,1091.9,24.04,2
SPLR-059,Tier 3,2024-05,1361.96,19.32,0
SPLR-060,Tier 3,2024-05,950.45,28.54,0
SPLR-061,Tier 2,2024-05,1448.7,21.15,2
SPLR-062,Tier 3,2024-05,784.12,39.46,0
SPLR-063,Tier 2,2024-05,1131.54,19.37,1
SPLR-064,Tier 2,2024-05,1197.88,24.31,0
SPLR-065,Tier 3,2024-05,1342.8,29.19,0
SPLR-066,Tier 2,2024-05,1095.67,25.63,1
SPLR-067,Tier 3,2024-05,1249.42,33.32,1
SPLR-068,Tier 3,2024-05,906.6,21.57,0
SPLR-069,Tier 2,2024-05,1330.76,31.37,2
SPLR-070,Tier 3,2024-05,1017.47,29.51,2
SPLR-071,Tier 3,2024-05,1362.07,37.37,0
SPLR-072,Tier 2,2024-05,798.33,29.16,0
SPLR-073,Tier 3,2024-05,1111.63,27.35,1
SPLR-074,Tier 3,2024-05,1121.48,13.87,2
SPLR-075,Tier 1,2024-05,1186.63,26.01,3
SPLR-076,Tier 1,2024-05,1075.53,29.53,2
SPLR-077,Tier 2,2024-05,1361.22,24.41,0
SPLR-078,Tier 2,2024-05,1442.18,22.06,3
SPLR-079,Tier 1,2024-05,1482.34,28.32,4
SPLR-080,Tier 2,2024-05,839.71,16.47,0
SPLR-081,Tier 2,2024-05,1321.57,27.83,1
SPLR-082,Tier 3,2024-05,1215.61,25.73,0
SPLR-083,Tier 2,2024-05,1287.24,29.1,0
SPLR-084,Tier 3,2024-05,1137.8,26.6,0
SPLR-085,Tier 2,2024-05,1105.54,14.5,1
SPLR-086,Tier 2,2024-05,1037.76,28.64,0
SPLR-087,Tier 3,2024-05,1140.95,15.6,0
SPLR-088,Tier 3,2024-05,962.69,23.01,2
SPLR-089,Tier 3,2024-05,1412.86,17.59,1
SPLR-090,Tier 1,2024-05,1108.15,29.42,4
SPLR-091,Tier 3,2024-05,1014.38,14.78,0
SPLR-092,Tier 3,2024-05,1268.63,27.7,2
SPLR-093,Tier 3,2024-05,1149.48,27.35,0
SPLR-094,Tier 3,2024-05,989.42,26.47,1
SPLR-095,Tier 3,2024-05,1289.47,18.52,1
SPLR-096,Tier 1,2024-05,1069.77,22.72,5
SPLR-097,Tier 3,2024-05,938.88,28.28,0
SPLR-098,Tier 2,2024-05,1244.82,27.57,1
SPLR-099,Tier 3,2024-05,1166.41,27.65,0
SPLR-100,Tier 3,2024-05,1339.76,19.18,0
SPLR-001,Tier 3,2024-06,989.83,20.6,3
SPLR-002,Tier 3,2024-06,1013.44,35.13,0
SPLR-003,Tier 2,2024-06,1094.67,23.62,0
SPLR-004,Tier 3,2024-06,1341.79,23.49,0
SPLR-005,Tier 2,2024-06,1357.43,30.94,0
SPLR-006,Tier 2,2024-06,1281.64,22.55,1
SPLR-007,Tier 2,2024-06,951.28,25.28,0
SPLR-008,Tier 3,2024-06,925.62,24.85,1
SPLR-009,Tier 3,2024-06,1110.78,26.65,1
SPLR-010,Tier 1,2024-06,1145.08,25.33,1
SPLR-011,Tier 3,2024-06,1181.09,26.34,1
SPLR-012,Tier 2,2024-06,1135.27,21.76,0
SPLR-013,Tier 3,2024-06,1354.16,33.09,0
SPLR-014,Tier 2,2024-06,1187.89,18.77,0
SPLR-015,Tier 3,2024-06,1235.18,22.43,0
SPLR-016,Tier 2,2024-06,1229.32,24.9,0
SPLR-017,Tier 1,2024-06,1420.86,17.18,4
SPLR-018,Tier 3,2024-06,1068.64,23.56,0
SPLR-019,Tier 3,2024-06,1288.9,31.33,0
SPLR-020,Tier 3,2024-06,989.04,28.35,0
SPLR-021,Tier 2,2024-06,940.47,34.26,1
SPLR-022,Tier 3,2024-06,1397.1,22.37,1
SPLR-023,Tier 2,2024-06,1473.67,21.77,1
SPLR-024,Tier 1,2024-06,1391.11,23.59,1
SPLR-025,Tier 3,2024-06,878.35,27.36,0
SPLR-026,Tier 2,2024-06,1309.76,25.41,1
SPLR-027,Tier 2,2024-06,1176.57,23.33,0
SPLR-028,Tier 2,2024-06,857.11,23.47,1
SPLR-029,Tier 2,2024-06,857.1,18.07,2
SPLR-030,Tier 3,2024-06,1150.44,24.36,0
SPLR-031,Tier 2,2024-06,1256.3,23.71,0
SPLR-032,Tier 3,2024-06,914.19,19.62,1
SPLR-033,Tier 3,2024-06,1190.88,26.52,1
SPLR-034,Tier 2,2024-06,1059.74,26.07,0
SPLR-035,Tier 2,2024-06,1108.32,20.73,0
SPLR-036,Tier 3,2024-06,1002.62,21.17,0
SPLR-037,Tier 1,2024-06,1345.96,26.99,2
SPLR-038,Tier 1,2024-06,1039.59,26.41,3
SPLR-039,Tier 3,2024-06,794.32,29.13,0
SPLR-040,Tier 2,2024-06,1077.67,23.63,0
SPLR-041,Tier 1,2024-06,884.56,28.21,1
SPLR-042,Tier 3,2024-06,902.96,25.63,0
SPLR-043,Tier 2,2024-06,1171.09,21.25,0
SPLR-044,Tier 1,2024-06,1086.63,20.07,5
SPLR-045,Tier 3,2024-06,1179.36,24.23,0
SPLR-046,Tier 2,2024-06,831.29,27.16,0
SPLR-047,Tier 3,2024-06,1054.26,26.74,0
SPLR-048,Tier 1,2024-06,945.23,27.57,2
SPLR-049,Tier 3,2024-06,1028.55,30.25,0
SPLR-050,Tier 1,2024-06,1007.21,19.38,4
SPLR-051,Tier 3,2024-06,1133.55,23.86,0
SPLR-052,Tier 2,2024-06,1366.56,27.11,0
SPLR-053,Tier 3,2024-06,1191.6,32.46,1
SPLR-054,Tier 2,2024-06,960.98,31.64,0
SPLR-055,Tier 2,2024-06,977.8,33.02,1
SPLR-056,Tier 3,2024-06,1235.97,21.81,0
SPLR-057,Tier 1,2024-06,1063.16,29.13,2
SPLR-058,Tier 2,2024-06,1019.15,18.28,2
SPLR-059,Tier 2,2024-06,1052.49,15.93,0
SPLR-060,Tier 3,2024-06,1057.22,24.88,0
SPLR-061,Tier 2,2024-06,1335.82,32.94,1
SPLR-062,Tier 3,2024-06,1242.45,30.37,0
SPLR-063,Tier 3,2024-06,878.32,25.75,0
SPLR-064,Tier 1,2024-06,1043.43,29.9,2
SPLR-065,Tier 2,2024-06,1121.66,38.44,1
SPLR-066,Tier 1,2024-06,948.61,24.29,0
SPLR-067,Tier 2,2024-06,796.41,21.33,1
SPLR-068,Tier 3,2024-06,1119.71,33.04,1
SPLR-069,Tier 1,2024-06,1091.53,28.47,2
SPLR-070,Tier 3,2024-06,842.78,24.44,2
SPLR-071,Tier 3,2024-06,1088.72,31.73,0
SPLR-072,Tier 3,2024-06,955.52,29.84,0
SPLR-073,Tier 2,2024-06,1024.98,17.58,2
SPLR-074,Tier 1,2024-06,1028.44,24.75,2
SPLR-075,Tier 1,2024-06,1068.51,23.32,1
SPLR-076,Tier 2,2024-06,790.13,21.55,2
SPLR-077,Tier 3,2024-06,1124.43,21.51,0
SPLR-078,Tier 1,2024-06,1062.51,25.19,0
SPLR-079,Tier 2,2024-06,898.55,28.34,1
SPLR-080,Tier 3,2024-06,1484.16,22.11,0
SPLR-081,Tier 1,2024-06,1416.32,28.62,3
SPLR-082,Tier 3,2024-06,1567.63,32.71,0
SPLR-083,Tier 3,2024-06,796.91,19.73,0
SPLR-084,Tier 1,2024-06,1061.5,33.03,2
SPLR-085,Tier 3,2024-06,1128.76,32.27,0
SPLR-086,Tier 1,2024-06,1056.97,22.11,2
SPLR-087,Tier 3,2024-06,1150.88,28.72,0
SPLR-088,Tier 1,2024-06,1347.73,25.78,2
SPLR-089,Tier 3,2024-06,1023.59,24.44,0
SPLR-090,Tier 2,2024-06,1017.69,30.11,2
SPLR-091,Tier 3,2024-06,1170.25,21.28,1
SPLR-092,Tier 3,2024-06,1105.77,21.35,1
SPLR-093,Tier 1,2024-06,1121.78,31.06,2
SPLR-094,Tier 2,2024-06,1310.75,23.38,2
SPLR-095,Tier 3,2024-06,1257.97,27.61,0
SPLR-096,Tier 3,2024-06,1066.14,31.89,0
SPLR-097,Tier 1,2024-06,1148.44,11.41,3
SPLR-098,Tier 1,2024-06,1257.75,27.99,5
SPLR-099,Tier 3,2024-06,1029.8,30.59,0
SPLR-100,Tier 3,2024-06,1045.22,30.25,1
SPLR-001,Tier 2,2024-07,1081.94,24.11,0
SPLR-002,Tier 3,2024-07,932.79,29.68,0
SPLR-003,Tier 2,2024-07,1034.93,22.6,1
SPLR-004,Tier 1,2024-07,1218.75,26.16,2
SPLR-005,Tier 2,2024-07,1172.48,23.6,2
SPLR-006,Tier 1,2024-07,981.57,24.49,4
SPLR-007,Tier 3,2024-07,1228.32,23.06,1
SPLR-008,Tier 3,2024-07,1021.17,22.91,1
SPLR-009,Tier 3,2024-07,992.37,31.0,1
SPLR-010,Tier 3,2024-07,1251.72,23.86,0
SPLR-011,Tier 3,2024-07,1049.36,24.67,1
SPLR-012,Tier 3,2024-07,795.17,26.96,0
SPLR-013,Tier 3,2024-07,735.87,24.02,0
SPLR-014,Tier 2,2024-07,1209.87,26.73,0
SPLR-015,Tier 3,2024-07,1407.61,17.38,1
SPLR-016,Tier 3,2024-07,1116.06,24.83,1
SPLR-017,Tier 3,2024-07,913.67,29.63,0
SPLR-018,Tier 2,2024-07,884.18,16.48,0
SPLR-019,Tier 1,2024-07,989.34,30.56,1
SPLR-020,Tier 3,2024-07,1192.4,25.65,1
SPLR-021,Tier 3,2024-07,1243.98,22.83,2
SPLR-022,Tier 2,2024-07,968.24,31.01,2
SPLR-023,Tier 1,2024-07,1004.86,22.26,1
SPLR-024,Tier 2,2024-07,953.67,19.84,1
SPLR-025,Tier 3,2024-07,979.0,22.67,0
SPLR-026,Tier 3,2024-07,786.78,25.1,1
SPLR-027,Tier 3,2024-07,1095.79,24.34,0
SPLR-028,Tier 3,2024-07,857.03,29.51,0
SPLR-029,Tier 3,2024-07,930.4,18.94,0
SPLR-030,Tier 1,2024-07,907.06,24.94,1
SPLR-031,Tier 3,2024-07,1179.94,25.73,1
SPLR-032,Tier 3,2024-07,1309.88,26.47,0
SPLR-033,Tier 2,2024-07,935.76,33.39,0
SPLR-034,Tier 3,2024-07,949.24,24.17,1
SPLR-035,Tier 3,2024-07,948.61,23.18,1
SPLR-036,Tier 3,2024-07,1486.19,34.14,0
SPLR-037,Tier 3,2024-07,1208.34,21.17,0
SPLR-038,Tier 1,2024-07,1144.34,22.08,1
SPLR-039,Tier 1,2024-07,670.58,18.51,4
SPLR-040,Tier 2,2024-07,962.3,15.67,0
SPLR-041,Tier 1,2024-07,1099.39,19.96,3
SPLR-042,Tier 1,2024-07,1388.31,25.18,4
SPLR-043,Tier 3,2024-07,815.84,27.04,0
SPLR-044,Tier 3,2024-07,849.37,28.71,0
SPLR-045,Tier 3,2024-07,943.67,21.45,1
SPLR-046,Tier 3,2024-07,1107.93,19.68,1
SPLR-047,Tier 2,2024-07,1191.74,16.16,2
SPLR-048,Tier 3,2024-07,802.75,34.32,1
SPLR-049,Tier 1,2024-07,1058.04,18.31,2
SPLR-050,Tier 3,2024-07,1028.08,20.01,0
SPLR-051,Tier 3,2024-07,847.99,17.71,2
SPLR-052,Tier 2,2024-07,998.09,22.97,0
SPLR-053,Tier 2,2024-07,1768.52,28.04,0
SPLR-054,Tier 3,2024-07,937.29,30.37,1
SPLR-055,Tier 2,2024-07,1395.78,23.45,1
SPLR-056,Tier 3,2024-07,1186.41,24.06,0
SPLR-057,Tier 3,2024-07,1071.08,22.13,2
SPLR-058,Tier 2,2024-07,914.39,25.39,2
SPLR-059,Tier 3,2024-07,1279.63,26.12,2
SPLR-060,Tier 3,2024-07,1207.94,23.34,2
SPLR-061,Tier 3,2024-07,1099.43,19.81,0
SPLR-062,Tier 1,2024-07,1219.13,28.74,1
SPLR-063,Tier 3,2024-07,1007.84,26.55,0
SPLR-064,Tier 3,2024-07,1091.2,24.15,2
SPLR-065,Tier 3,2024-07,1322.33,17.5,3
SPLR-066,Tier 1,2024-07,1290.36,26.85,1
SPLR-067,Tier 1,2024-07,973.03,26.66,1
SPLR-068,Tier 2,2024-07,745.77,31.11,1
SPLR-069,Tier 2,2024-07,1081.82,19.66,0
SPLR-070,Tier 3,2024-07,1011.05,24.11,2
SPLR-071,Tier 2,2024-07,937.58,33.73,3
SPLR-072,Tier 3,2024-07,1040.53,24.84,1
SPLR-073,Tier 3,2024-07,1213.99,22.62,1
SPLR-074,Tier 1,2024-07,1231.26,23.03,0
SPLR-075,Tier 3,2024-07,1076.69,22.99,0
SPLR-076,Tier 3,2024-07,1211.06,34.03,0
SPLR-077,Tier 1,2024-07,1012.78,19.46,2
SPLR-078,Tier 3,2024-07,1075.46,20.46,0
SPLR-079,Tier 3,2024-07,1014.28,22.44,3
SPLR-080,Tier 3,2024-07,1156.77,16.45,2
SPLR-081,Tier 3,2024-07,1103.49,23.75,2
SPLR-082,Tier 1,2024-07,1085.19,28.1,4
SPLR-083,Tier 1,2024-07,757.41,35.13,1
SPLR-084,Tier 3,2024-07,1264.45,20.85,0
SPLR-085,Tier 2,2024-07,905.69,17.16,1
SPLR-086,Tier 3,2024-07,1051.11,30.57,1
SPLR-087,Tier 3,2024-07,955.14,22.82,0
SPLR-088,Tier 1,2024-07,908.22,25.4,2
SPLR-089,Tier 3,2024-07,1188.5,21.93,1
SPLR-090,Tier 2,2024-07,1158.79,24.17,0
SPLR-091,Tier 1,2024-07,966.76,26.15,2
SPLR-092,Tier 3,2024-07,1058.38,28.72,1
SPLR-093,Tier 3,2024-07,1239.64,23.33,1
SPLR-094,Tier 1,2024-07,961.61,25.95,2
SPLR-095,Tier 2,2024-07,1401.57,15.7,2
SPLR-096,Tier 2,2024-07,800.65,35.45,0
SPLR-097,Tier 2,2024-07,737.49,25.16,2
SPLR-098,Tier 3,2024-07,815.33,26.31,1
SPLR-099,Tier 2,2024-07,1189.12,18.8,0
SPLR-100,Tier 2,2024-07,1051.08,30.98,1
SPLR-001,Tier 1,2024-08,1123.9,24.77,1
SPLR-002,Tier 3,2024-08,915.78,18.95,1
SPLR-003,Tier 3,2024-08,1095.19,33.33,1
SPLR-004,Tier 2,2024-08,1117.07,19.88,3
SPLR-005,Tier 3,2024-08,1058.89,28.64,0
SPLR-006,Tier 1,2024-08,1006.09,15.11,1
SPLR-007,Tier 3,2024-08,1061.82,27.53,1
SPLR-008,Tier 2,2024-08,1003.71,25.21,2
SPLR-009,Tier 2,2024-08,1043.79,22.98,1
SPLR-010,Tier 2,2024-08,1285.38,35.86,0
SPLR-011,Tier 1,2024-08,977.51,23.01,2
SPLR-012,Tier 3,2024-08,1117.08,24.24,1
SPLR-013,Tier 3,2024-08,821.94,22.02,2
SPLR-014,Tier 3,2024-08,1174.11,28.03,0
SPLR-015,Tier 3,2024-08,857.7,23.49,0
SPLR-016,Tier 3,2024-08,910.54,29.59,2
SPLR-017,Tier 2,2024-08,1395.26,24.37,2
SPLR-018,Tier 2,2024-08,1621.9,19.55,1
SPLR-019,Tier 2,2024-08,1046.99,26.69,2
SPLR-020,Tier 3,2024-08,829.88,28.67,0
SPLR-021,Tier 2,2024-08,1348.94,21.46,1
SPLR-022,Tier 1,2024-08,1144.12,30.36,2
SPLR-023,Tier 2,2024-08,1596.68,23.1,0
SPLR-024,Tier 3,2024-08,999.01,17.18,0
SPLR-025,Tier 3,2024-08,1164.27,20.77,0
SPLR-026,Tier 1,2024-08,1046.97,21.42,1
SPLR-027,Tier 3,2024-08,1247.46,35.69,0
SPLR-028,Tier 3,2024-08,1331.56,17.13,2
SPLR-029,Tier 3,2024-08,845.87,18.03,1
SPLR-030,Tier 1,2024-08,1051.15,25.32,2
SPLR-031,Tier 2,2024-08,1199.37,23.38,1
SPLR-032,Tier 2,2024-08,1120.03,23.1,2
SPLR-033,Tier 3,2024-08,1546.88,17.97,0
SPLR-034,Tier 2,2024-08,1107.52,28.18,0
SPLR-035,Tier 3,2024-08,1384.42,23.88,0
SPLR-036,Tier 1,2024-08,1299.74,19.14,2
SPLR-037,Tier 2,2024-08,778.63,30.01,0
SPLR-038,Tier 3,2024-08,1118.97,37.01,3
SPLR-039,Tier 2,2024-08,1553.53,24.51,0
SPLR-040,Tier 3,2024-08,980.32,23.89,0
SPLR-041,Tier 2,2024-08,1069.03,17.97,2
SPLR-042,Tier 3,2024-08,1101.83,20.87,0
SPLR-043,Tier 2,2024-08,1135.13,25.32,0
SPLR-044,Tier 3,2024-08,1055.7,17.63,3
SPLR-045,Tier 1,2024-08,1051.16,23.9,6
SPLR-046,Tier 3,2024-08,1207.44,15.79,0
SPLR-047,Tier 3,2024-08,1406.15,22.55,0
SPLR-048,Tier 2,2024-08,972.69,31.37,0
SPLR-049,Tier 1,2024-08,1364.68,17.05,0
SPLR-050,Tier 2,2024-08,1119.4,26.94,0
SPLR-051,Tier 2,2024-08,1406.64,21.7,2
SPLR-052,Tier 2,2024-08,1139.11,24.96,0
SPLR-053,Tier 3,2024-08,801.1,21.71,1
SPLR-054,Tier 3,2024-08,994.94,23.84,0
SPLR-055,Tier 3,2024-08,770.64,17.38,1
SPLR-056,Tier 1,2024-08,1181.12,23.49,2
SPLR-057,Tier 3,2024-08,1197.88,24.26,0
SPLR-058,Tier 3,2024-08,1344.61,17.55,1
SPLR-059,Tier 3,2024-08,1203.12,25.03,0
SPLR-060,Tier 1,2024-08,1244.52,32.43,2
SPLR-061,Tier 3,2024-08,896.05,28.39,0
SPLR-062,Tier 2,2024-08,1069.62,27.24,1
SPLR-063,Tier 2,2024-08,852.92,26.93,2
SPLR-064,Tier 1,2024-08,1102.56,25.12,3
SPLR-065,Tier 3,2024-08,1082.68,18.12,1
SPLR-066,Tier 3,2024-08,859.57,30.78,0
SPLR-067,Tier 1,2024-08,1003.26,35.31,1
SPLR-068,Tier 3,2024-08,1196.64,19.54,1
SPLR-069,Tier 3,2024-08,1169.17,15.03,0
SPLR-070,Tier 3,2024-08,1199.96,28.25,0
SPLR-071,Tier 3,2024-08,1424.32,24.0,0
SPLR-072,Tier 2,2024-08,991.68,25.72,1
SPLR-073,Tier 3,2024-08,996.51,30.23,0
SPLR-074,Tier 1,2024-08,804.7,18.47,3
SPLR-075,Tier 1,2024-08,1128.27,34.08,3
SPLR-076,Tier 1,2024-08,628.03,21.41,2
SPLR-077,Tier 3,2024-08,1163.21,25.83,1
SPLR-078,Tier 1,2024-08,996.52,30.36,1
SPLR-079,Tier 3,2024-08,818.7,26.02,1
SPLR-080,Tier 2,2024-08,816.13,22.0,1
SPLR-081,Tier 3,2024-08,1255.35,26.68,0
SPLR-082,Tier 2,2024-08,1399.9,26.86,0
SPLR-083,Tier 2,2024-08,1072.25,26.88,0
SPLR-084,Tier 2,2024-08,1545.0,23.12,2
SPLR-085,Tier 3,2024-08,1255.32,18.44,1
SPLR-086,Tier 3,2024-08,1113.41,29.88,0
SPLR-087,Tier 3,2024-08,1077.89,28.06,0
SPLR-088,Tier 2,2024-08,977.73,21.49,3
SPLR-089,Tier 2,2024-08,1104.8,25.01,1
SPLR-090,Tier 1,2024-08,1141.43,26.97,0
SPLR-091,Tier 2,2024-08,976.0,29.55,0
SPLR-092,Tier 3,2024-08,1048.42,17.33,0
SPLR-093,Tier 3,2024-08,930.35,22.3,2
SPLR-094,Tier 1,2024-08,900.61,20.93,1
SPLR-095,Tier 1,2024-08,1599.33,30.27,3
SPLR-096,Tier 2,2024-08,886.42,31.67,0
SPLR-097,Tier 2,2024-08,838.47,21.1,0
SPLR-098,Tier 3,2024-08,1135.93,26.25,0
SPLR-099,Tier 3,2024-08,1098.23,24.26,0
SPLR-100,Tier 2,2024-08,964.42,24.22,0
SPLR-001,Tier 2,2024-09,1204.13,27.85,0
SPLR-002,Tier 2,2024-09,927.15,23.08,0
SPLR-003,Tier 1,2024-09,1432.87,26.23,2
SPLR-004,Tier 1,2024-09,1190.98,19.63,4
SPLR-005,Tier 3,2024-09,1006.3,29.11,1
SPLR-006,Tier 3,2024-09,1407.85,25.41,0
SPLR-007,Tier 3,2024-09,1146.3,24.9,0
SPLR-008,Tier 1,2024-09,974.64,25.68,3
SPLR-009,Tier 3,2024-09,1047.95,25.17,0
SPLR-010,Tier 2,2024-09,871.78,27.24,0
SPLR-011,Tier 1,2024-09,996.99,25.78,1
SPLR-012,Tier 2,2024-09,1499.62,29.48,1
SPLR-013,Tier 2,2024-09,1211.91,24.48,0
SPLR-014,Tier 3,2024-09,999.08,23.65,0
SPLR-015,Tier 3,2024-09,1319.07,31.9,1
SPLR-016,Tier 2,2024-09,1004.84,21.43,2
SPLR-017,Tier 3,2024-09,1310.67,32.07,1
SPLR-018,Tier 1,2024-09,950.84,28.98,4
SPLR-019,Tier 2,2024-09,1106.06,21.74,0
SPLR-020,Tier 2,2024-09,793.78,30.23,0
SPLR-021,Tier 3,2024-09,722.3,29.16,0
SPLR-022,Tier 2,2024-09,1225.28,27.74,0
SPLR-023,Tier 2,2024-09,931.48,21.63,4
SPLR-024,Tier 3,2024-09,861.81,15.44,0
SPLR-025,Tier 1,2024-09,1483.0,14.7,2
SPLR-026,Tier 1,2024-09,709.28,21.93,6
SPLR-027,Tier 3,2024-09,1178.31,23.73,1
SPLR-028,Tier 3,2024-09,1387.3,28.81,2
SPLR-029,Tier 1,2024-09,892.22,21.08,4
SPLR-030,Tier 3,2024-09,1490.68,26.54,0
SPLR-031,Tier 2,2024-09,1260.47,28.02,1
SPLR-032,Tier 3,2024-09,1463.73,20.5,2
SPLR-033,Tier 3,2024-09,875.96,23.44,0
SPLR-034,Tier 3,2024-09,1189.93,26.22,0
SPLR-035,Tier 2,2024-09,976.86,20.77,1
SPLR-036,Tier 3,2024-09,1244.19,20.64,0
SPLR-037,Tier 1,2024-09,1401.57,25.96,2
SPLR-038,Tier 1,2024-09,954.6,34.96,3
SPLR-039,Tier 3,2024-09,1116.71,20.75,0
SPLR-040,Tier 2,2024-09,1343.06,21.14,0
SPLR-041,Tier 1,2024-09,1246.11,29.19,2
SPLR-042,Tier 3,2024-09,853.64,22.67,0
SPLR-043,Tier 3,2024-09,1125.44,28.27,0
SPLR-044,Tier 2,2024-09,951.36,33.97,2
SPLR-045,Tier 1,2024-09,1204.12,29.18,1
SPLR-046,Tier 2,2024-09,1075.14,19.35,0
SPLR-047,Tier 1,2024-09,1255.52,29.73,1
SPLR-048,Tier 3,2024-09,1185.31,22.29,0
SPLR-049,Tier 3,2024-09,915.97,22.68,0
SPLR-050,Tier 2,2024-09,1209.98,34.93,0
SPLR-051,Tier 1,2024-09,1265.5,29.99,0
SPLR-052,Tier 3,2024-09,932.09,25.6,2
SPLR-053,Tier 1,2024-09,1134.59,31.17,1
SPLR-054,Tier 2,2024-09,1318.62,17.63,0
SPLR-055,Tier 1,2024-09,1039.68,16.59,2
SPLR-056,Tier 2,2024-09,1250.13,30.96,1
SPLR-057,Tier 3,2024-09,1016.9,23.94,1
SPLR-058,Tier 1,2024-09,1027.02,24.61,1
SPLR-059,Tier 3,2024-09,1113.6,22.75,1
SPLR-060,Tier 2,2024-09,1026.46,26.92,0
SPLR-061,Tier 2,2024-09,1154.63,19.8,1
SPLR-062,Tier 2,2024-09,1137.01,32.83,2
SPLR-063,Tier 3,2024-09,1383.28,20.6,1
SPLR-064,Tier 1,2024-09,973.57,13.7,1
SPLR-065,Tier 2,2024-09,1091.7,25.39,1
SPLR-066,Tier 1,2024-09,1137.92,16.87,1
SPLR-067,Tier 1,2024-09,1076.2,26.67,1
SPLR-068,Tier 3,2024-09,1182.07,22.27,1
SPLR-069,Tier 3,2024-09,1562.65,23.89,0
SPLR-070,Tier 3,2024-09,958.85,25.45,1
SPLR-071,Tier 3,2024-09,1172.6,27.17,0
SPLR-072,Tier 3,2024-09,1041.17,14.88,0
SPLR-073,Tier 3,2024-09,1227.7,16.96,0
SPLR-074,Tier 3,2024-09,1106.89,24.15,1
SPLR-075,Tier 2,2024-09,875.2,25.21,1
SPLR-076,Tier 3,2024-09,1216.08,25.83,0
SPLR-077,Tier 2,2024-09,927.53,23.63,0
SPLR-078,Tier 3,2024-09,1001.17,19.44,0
SPLR-079,Tier 3,2024-09,1300.34,18.52,1
SPLR-080,Tier 2,2024-09,968.65,20.87,2
SPLR-081,Tier 1,2024-09,1050.16,19.18,3
SPLR-082,Tier 2,2024-09,819.6,25.47,1
SPLR-083,Tier 2,2024-09,746.4,26.71,0
SPLR-084,Tier 3,2024-09,1184.92,31.06,0
SPLR-085,Tier 3,2024-09,961.12,19.39,1
SPLR-086,Tier 1,2024-09,1191.33,12.66,2
SPLR-087,Tier 3,2024-09,1489.2,29.55,2
SPLR-088,Tier 3,2024-09,1552.22,19.73,1
SPLR-089,Tier 3,2024-09,1217.52,21.23,1
SPLR-090,Tier 3,2024-09,901.1,24.85,0
SPLR-091,Tier 3,2024-09,859.62,19.58,2
SPLR-092,Tier 1,2024-09,860.28,25.34,2
SPLR-093,Tier 3,2024-09,1314.33,24.91,1
SPLR-094,Tier 2,2024-09,1018.88,27.83,0
SPLR-095,Tier 3,2024-09,1406.92,34.4,2
SPLR-096,Tier 3,2024-09,1182.06,25.28,1
SPLR-097,Tier 1,2024-09,1082.14,30.98,2
SPLR-098,Tier 3,2024-09,1317.97,25.1,0
SPLR-099,Tier 2,2024-09,1221.13,24.44,1
SPLR-100,Tier 3,2024-09,1272.17,11.3,1
SPLR-001,Tier 3,2024-10,1372.19,24.01,0
SPLR-002,Tier 2,2024-10,1355.02,18.63,2
SPLR-003,Tier 3,2024-10,983.1,20.9,0
SPLR-004,Tier 3,2024-10,933.96,29.45,0
SPLR-005,Tier 1,2024-10,827.2,25.73,1
SPLR-006,Tier 3,2024-10,1334.45,24.08,1
SPLR-007,Tier 3,2024-10,1466.75,21.77,2
SPLR-008,Tier 3,2024-10,1003.12,17.51,1
SPLR-009,Tier 3,2024-10,1086.17,16.97,2
SPLR-010,Tier 1,2024-10,1190.38,21.16,1
SPLR-011,Tier 3,2024-10,1224.76,23.69,1
SPLR-012,Tier 3,2024-10,1000.47,24.84,1
SPLR-013,Tier 3,2024-10,1204.0,24.22,1
SPLR-014,Tier 3,2024-10,1002.12,24.38,1
SPLR-015,Tier 1,2024-10,1053.71,27.53,0
SPLR-016,Tier 3,2024-10,1135.02,18.58,1
SPLR-017,Tier 3,2024-10,1296.57,27.0,0
SPLR-018,Tier 2,2024-10,1151.86,24.69,3
SPLR-019,Tier 2,2024-10,1064.14,25.05,0
SPLR-020,Tier 2,2024-10,980.73,22.4,0
